,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
22033,42,3,195124,2,9,2,7,2,1,1,0,0,60,25,1
22042,58,2,175017,1,13,3,4,1,1,1,0,0,25,1,1
22060,67,3,209137,1,13,2,2,2,1,1,0,0,40,1,1
22075,19,3,61855,2,9,1,5,6,1,2,0,0,30,1,1
22094,19,3,225775,6,10,1,5,4,1,1,0,0,40,1,1
22101,21,3,262280,6,10,2,1,3,1,2,3781,0,40,1,1
22109,66,3,186030,9,4,2,7,2,1,1,0,0,32,1,1
22130,67,2,81761,4,14,2,4,2,1,1,0,0,2,1,1
22165,21,3,102323,6,10,1,5,4,1,1,0,0,30,1,1
22173,17,3,161259,13,6,1,5,6,1,1,0,0,12,1,1
22225,35,3,98080,11,15,1,4,1,3,1,4787,0,45,30,2
22254,59,3,182836,2,9,2,1,3,1,2,0,0,40,1,2
22281,20,3,145917,6,10,1,5,1,1,2,0,0,15,1,1
22348,51,3,182543,14,2,5,5,5,1,2,0,0,40,6,1
22350,26,3,137951,13,6,5,5,6,1,2,0,0,40,8,1
22373,46,3,280030,12,3,2,10,2,1,1,0,0,40,6,1
22378,44,2,190205,9,4,2,7,2,1,1,0,0,25,1,1
22379,28,3,161290,6,10,1,1,4,2,2,0,0,40,1,1
22387,22,3,224238,6,10,1,4,4,1,1,0,0,2,1,1
22396,17,3,166759,16,8,1,6,4,1,2,0,0,40,1,1
22405,22,3,182387,6,10,1,1,1,3,2,0,0,12,19,1
22422,71,3,52171,9,4,3,9,5,1,1,0,0,45,1,1
22495,62,3,203126,5,5,1,10,5,1,2,0,0,40,25,1
22502,19,3,182590,13,6,1,5,1,1,2,0,0,38,1,1
22510,20,3,162667,2,9,1,5,6,1,1,0,0,40,26,1
22545,65,3,174904,2,9,5,1,1,1,2,0,0,40,1,1
22556,64,3,380687,1,13,2,4,3,2,2,0,0,8,1,1
22633,25,3,178960,3,7,1,5,5,1,2,0,0,40,1,1
22644,47,3,99127,8,11,2,7,2,1,1,0,0,40,1,2
22731,66,3,186032,8,11,7,1,1,1,2,2964,0,30,1,1
22751,26,3,167835,1,13,2,4,3,1,2,0,0,20,1,1
22757,19,3,184308,6,10,2,5,3,1,2,0,0,30,1,1
22786,27,3,204074,2,9,1,7,1,1,1,0,0,40,1,1
22795,25,3,126797,2,9,4,7,1,1,1,0,0,40,1,1
22798,30,3,58798,9,4,7,5,1,1,2,0,0,44,1,1
22820,46,3,233014,2,9,3,1,1,2,2,0,0,40,1,1
22833,32,3,216908,2,9,2,5,2,1,1,0,0,24,1,1
22841,26,3,256141,6,10,1,1,4,1,2,0,0,40,1,1
22848,18,3,211177,16,8,1,5,6,2,1,0,0,20,1,1
22885,20,3,129240,6,10,1,5,4,1,2,0,0,25,1,1
22898,84,3,127184,12,3,2,8,2,1,1,0,0,20,1,1
22910,19,3,200790,16,8,2,6,6,1,2,15024,0,40,1,2
22928,17,3,332666,13,6,1,5,4,1,2,0,0,4,1,1
22951,71,2,178295,7,12,2,7,2,1,1,0,0,3,1,1
22976,58,3,97634,12,3,2,8,2,1,1,0,0,40,1,1
22983,56,3,32604,6,10,1,1,1,2,2,0,0,40,1,1
22997,19,3,174871,6,10,1,5,4,1,1,0,0,23,1,1
23009,31,3,283531,2,9,3,5,5,2,2,0,0,20,1,1
23019,70,3,135339,1,13,2,10,2,3,1,0,0,40,29,1
23062,20,3,86318,6,10,1,1,4,1,2,0,0,10,1,1
23099,20,3,327462,13,6,3,5,1,1,2,0,0,40,1,1
23109,17,3,215743,3,7,1,3,4,1,1,0,0,40,1,1
23123,46,3,81136,8,11,3,7,5,1,1,0,0,30,1,1
23136,21,3,303588,6,10,1,5,4,1,2,0,0,30,1,1
23176,18,3,78181,2,9,1,6,4,1,2,0,0,20,1,1
23192,19,3,45643,6,10,1,5,4,1,2,0,0,25,1,1
23209,49,3,271346,1,13,2,2,2,1,1,15024,0,60,1,2
23228,49,3,171411,5,5,3,7,1,1,1,0,0,40,1,1
23237,47,3,89806,6,10,3,1,1,4,2,0,0,35,1,1
23267,19,3,440417,6,10,1,1,4,1,2,0,0,15,1,1
23281,36,3,168223,1,13,1,4,4,1,2,0,0,40,1,1
23315,22,3,165065,6,10,1,1,4,1,2,0,0,40,15,1
23330,21,3,369084,6,10,1,5,6,1,1,0,0,10,1,1
23333,17,3,48751,3,7,1,5,4,2,2,0,0,40,1,1
23336,71,3,176986,2,9,7,5,5,1,1,0,0,24,1,1
23342,21,3,380219,6,10,1,1,4,2,2,0,0,40,1,1
23351,24,3,172152,1,13,1,4,1,3,1,0,0,25,22,1
23353,24,3,164574,6,10,1,7,4,1,1,0,0,40,1,1
23373,17,3,806316,3,7,1,6,4,1,2,0,0,20,1,1
23375,45,3,236612,3,7,3,8,4,2,1,0,0,40,1,1
23388,62,5,113234,4,14,2,4,3,1,2,0,0,40,1,1
23395,19,3,158603,13,6,1,5,4,2,1,0,0,25,1,1
23415,31,3,76198,2,9,5,5,4,1,2,0,0,20,1,1
23421,64,3,178556,13,6,2,2,2,1,1,0,0,56,1,2
23502,31,3,213771,2,9,7,5,5,1,2,0,0,36,1,1
23535,59,3,424468,1,13,2,2,2,1,1,0,0,40,1,2
23536,69,2,320280,6,10,1,2,1,1,1,1848,0,1,1,1
23538,50,3,194186,2,9,2,7,2,1,1,0,0,60,1,1
23544,17,3,94366,13,6,1,5,6,1,1,0,0,6,1,1
23551,18,3,379768,2,9,1,1,4,5,2,0,0,40,1,1
23592,62,3,81578,2,9,2,7,2,1,1,0,0,40,1,2
23636,70,2,148065,6,10,2,2,2,1,1,0,0,4,1,2
23670,26,3,208994,6,10,1,5,4,1,1,0,0,12,1,1
23711,63,3,234083,2,9,3,1,1,1,2,0,2205,40,1,1
23744,55,3,170994,2,9,1,1,1,1,2,0,0,40,1,1
23755,72,3,271352,13,6,3,5,1,1,1,0,0,12,1,1
23759,39,3,281363,13,6,7,5,5,1,2,0,0,15,1,1
23793,29,3,339100,3,7,3,10,1,1,2,3418,0,48,1,1
23818,69,3,262352,6,10,2,6,2,1,1,0,0,32,1,1
23822,20,3,66695,6,10,1,6,4,5,2,594,0,35,1,1
23825,62,3,83439,9,4,2,10,2,1,1,0,0,40,1,1
23853,63,3,221592,2,9,2,7,2,1,1,0,0,40,1,2
23865,67,3,200862,13,6,1,5,1,2,2,0,0,35,1,1
23880,68,2,40956,1,13,2,4,2,1,1,0,0,25,1,1
23918,28,3,131310,16,8,2,5,3,1,2,0,0,20,12,1
23920,20,3,358783,6,10,1,1,4,1,2,0,0,35,1,1
23936,19,3,217194,13,6,1,5,4,1,1,0,0,30,1,1
23954,30,3,101697,1,13,2,4,3,1,2,0,0,20,1,1
23980,70,3,149040,2,9,7,1,1,1,2,2964,0,12,1,1
24003,63,3,301611,2,9,2,6,2,1,1,0,0,20,1,1
24015,58,3,353244,1,13,7,4,5,1,2,27828,0,50,1,2
24047,30,3,361817,2,9,1,3,4,1,1,0,0,25,1,1
24053,48,3,199763,6,10,2,1,3,1,2,0,0,20,1,1
24054,62,3,223447,16,8,3,7,1,1,1,0,0,40,11,1
24073,47,3,308242,2,9,2,7,2,1,1,0,0,40,1,1
24084,60,3,120163,1,13,2,2,2,1,1,0,0,40,1,1
24109,27,3,194024,5,5,5,5,5,1,2,0,0,50,1,1
24133,35,3,333305,6,10,2,1,4,1,2,0,0,40,1,1
24149,21,3,140012,6,10,1,5,4,1,1,0,0,20,1,1
24155,70,3,306563,2,9,2,3,2,1,1,0,0,40,1,1
24183,49,3,57665,1,13,3,4,4,1,2,0,0,40,1,1
24195,29,3,188675,6,10,3,13,4,2,1,0,0,40,1,1
24232,67,3,37170,9,4,3,7,1,1,1,0,0,3,1,1
24238,90,3,166343,14,2,7,15,1,2,2,0,0,40,1,1
24241,20,3,210474,6,10,1,1,4,1,2,0,0,15,1,1
24247,65,3,191380,13,6,2,2,2,1,1,9386,0,50,1,2
24299,39,3,361838,1,13,2,4,3,1,2,0,0,6,1,2
24308,22,3,210802,6,10,1,1,1,2,2,0,0,35,1,1
24318,38,3,121135,2,9,2,7,2,1,1,0,0,40,1,1
24379,50,3,123044,4,14,2,2,2,1,1,0,0,60,1,2
24386,62,3,191118,6,10,2,2,2,1,1,7298,0,40,1,2
24405,76,3,201986,3,7,7,5,6,1,2,0,0,16,1,1
24429,62,3,199198,3,7,3,5,1,2,2,0,0,40,1,1
24461,49,3,481987,2,9,2,2,2,1,1,0,0,60,1,1
24475,41,3,152880,2,9,3,5,1,2,2,0,0,28,1,1
24485,63,3,310396,5,5,2,6,2,1,1,5178,0,40,1,2
24527,63,3,97823,3,7,2,7,2,1,1,0,0,40,1,1
24532,30,3,298577,2,9,1,5,4,1,1,0,0,30,1,1
24579,35,3,226379,2,9,2,5,6,1,2,0,0,25,1,1
24580,21,3,277700,6,10,1,5,4,1,1,0,0,20,1,1
24636,24,3,32616,1,13,3,4,1,1,2,0,0,40,1,1
24644,34,3,268127,16,8,5,5,5,2,2,0,0,40,1,1
24686,17,3,212125,13,6,1,6,4,1,2,0,0,20,1,1
24694,17,3,145258,3,7,1,6,6,1,2,0,0,25,1,1
24704,60,3,139391,2,9,2,7,2,1,1,0,0,42,1,1
24714,18,3,172214,2,9,1,6,4,2,2,0,0,20,1,1
24735,60,2,141221,1,13,2,4,2,3,1,0,2163,25,7,1
24752,20,3,220115,2,9,1,3,4,1,1,0,0,12,1,1
24760,24,3,174182,3,7,2,5,3,5,2,0,0,24,1,1
24773,20,3,189203,7,12,1,6,1,1,1,0,0,40,1,1
24779,43,3,218558,2,9,2,7,2,1,1,0,0,40,1,1
24781,20,3,189740,6,10,1,6,4,1,2,0,0,32,1,1
24787,58,3,361870,2,9,2,5,2,2,1,0,0,30,1,1
24796,20,3,169184,6,10,1,1,6,2,2,0,0,40,1,1
24809,28,3,30237,6,10,1,6,5,1,2,0,0,40,1,1
24813,73,3,135601,1,13,2,2,2,1,1,0,0,10,1,1
24821,21,3,116934,6,10,1,1,4,1,2,0,0,40,1,1
24828,29,3,142443,1,13,2,4,2,1,1,0,0,25,1,1
24875,69,3,148694,2,9,3,1,1,1,2,0,0,40,1,1
24876,69,3,180187,7,12,7,1,1,1,2,0,0,6,15,1
24894,62,2,141218,4,14,2,4,2,1,1,0,0,30,1,2
24902,61,3,202106,2,9,2,7,2,1,1,0,1902,40,1,2
24913,19,3,199495,6,10,1,6,4,1,1,0,0,60,1,1
24949,36,3,187983,2,9,1,1,5,1,2,0,0,40,1,1
24998,21,3,433330,6,10,1,1,5,1,1,0,0,40,1,1
25009,23,3,138768,1,13,1,1,4,1,1,2907,0,40,1,1
25034,33,3,211699,6,10,3,1,5,1,2,0,0,40,1,1
25044,18,3,126154,6,10,1,5,4,1,1,0,0,40,1,1
25053,61,3,394534,2,9,2,5,2,2,1,0,0,6,1,1
25056,18,3,67793,2,9,1,6,4,1,2,0,0,60,1,1
25060,22,3,154235,6,10,2,1,3,1,2,3781,0,35,1,1
25067,18,3,71076,2,9,1,3,4,1,1,0,0,40,1,1
25076,19,3,257343,6,10,1,3,4,1,1,0,0,40,1,1
25099,22,3,61499,2,9,1,1,1,1,2,0,0,40,1,1
25122,45,3,215943,2,9,2,7,2,1,1,0,0,40,1,1
25134,20,3,201490,6,10,1,3,4,1,1,0,0,40,1,1
25163,79,3,76641,4,14,2,4,2,1,1,20051,0,40,16,2
25186,63,3,424591,2,9,2,7,2,1,1,0,0,40,1,1
25208,30,3,355571,2,9,1,1,5,2,2,0,0,40,1,1
25216,21,3,175166,6,10,1,1,4,1,2,2176,0,40,1,1
25225,61,3,124648,13,6,3,5,1,1,2,0,0,40,1,1
25238,65,3,106910,3,7,3,5,1,3,2,0,0,15,1,1
25266,58,2,53481,1,13,2,9,2,1,1,0,0,70,1,1
25270,78,2,74795,7,12,7,1,1,1,2,0,0,4,1,1
25295,61,3,187636,1,13,3,4,5,1,2,0,0,40,1,1
25303,90,3,175444,9,4,5,5,1,1,2,0,0,15,1,1
25321,66,3,212759,1,13,2,4,2,1,1,6767,0,20,1,1
25397,80,2,91901,2,9,2,2,2,1,1,0,0,25,1,1
25417,21,3,40052,6,10,1,5,1,1,1,0,2001,45,1,1
25424,52,3,318351,6,10,2,1,3,1,2,0,0,40,1,2
25430,20,3,41356,7,12,1,5,1,1,2,0,0,32,1,1
25441,60,2,160155,1,13,2,2,2,1,1,0,0,12,1,1
25457,55,3,136819,1,13,2,2,2,1,1,0,0,40,1,1
25519,17,3,89870,13,6,1,5,4,1,1,0,0,40,1,1
25522,66,3,108185,5,5,2,7,2,2,1,0,0,40,1,1
25524,43,3,405374,6,10,5,7,1,2,1,0,0,40,1,1
25537,69,3,259323,11,15,3,4,1,1,1,0,0,5,1,1
25568,73,3,177773,2,9,2,6,2,1,1,0,0,15,1,1
25578,59,3,87247,13,6,3,5,1,1,2,0,0,40,10,1
25588,30,3,138744,2,9,1,7,4,1,1,0,0,40,1,1
25636,35,3,195946,6,10,2,7,2,3,1,0,0,40,14,2
25669,22,3,424494,6,10,1,5,4,1,1,0,0,25,1,1
25685,36,3,205396,2,9,7,5,1,1,2,0,0,4,1,1
25703,19,3,185619,6,10,1,5,4,1,2,0,0,20,1,1
25726,43,3,387839,2,9,1,1,6,1,2,0,0,40,1,1
25748,21,3,77665,6,10,1,5,4,1,1,0,0,35,1,1
25755,17,3,47407,3,7,1,5,4,1,1,0,0,10,1,1
25772,63,2,106648,2,9,2,7,2,1,1,0,0,25,1,1
25802,67,3,150264,10,16,2,4,2,1,1,0,0,20,11,2
25806,49,2,31478,9,4,2,9,2,1,1,0,0,99,1,1
25813,56,3,32855,2,9,3,7,1,1,1,0,0,40,1,1
25819,63,2,83043,1,13,2,2,2,1,1,0,2179,45,1,1
25826,22,3,211013,6,10,1,1,4,1,2,0,0,40,6,1
25835,17,3,64785,13,6,1,5,4,1,1,0,0,30,1,1
25846,75,3,222789,1,13,7,1,1,1,2,0,0,6,1,1
25853,70,3,163057,2,9,7,1,1,1,2,2009,0,40,1,1
25877,70,3,133248,2,9,2,6,2,1,1,0,0,14,1,1
25902,53,3,150393,2,9,1,7,1,1,1,0,1504,35,1,1
25928,28,3,303674,2,9,2,1,3,1,2,3103,0,20,1,1
25929,44,3,195488,16,8,5,1,1,1,2,0,0,36,8,1
25930,58,3,114362,6,10,2,5,2,2,1,0,0,30,1,1
25976,63,2,133166,10,16,2,4,2,1,1,0,0,12,1,1
25980,50,3,257117,5,5,2,8,2,1,1,0,0,50,1,1
26012,81,3,106765,6,10,7,1,5,1,2,0,0,4,1,1
26040,29,3,95108,2,9,1,7,1,1,1,0,0,40,1,1
26051,19,3,141418,6,10,1,5,4,1,1,0,0,15,1,1
26081,40,3,165309,9,4,5,5,1,1,2,0,0,8,1,1
26093,62,1,68461,10,16,2,4,2,4,1,0,0,40,1,2
26119,18,3,344742,13,6,1,5,4,1,1,0,0,40,1,1
26127,19,3,60688,6,10,1,5,4,1,1,0,0,35,1,1
26137,20,3,25139,6,10,1,1,4,1,2,0,0,40,1,1
26143,34,3,35595,1,13,2,7,2,1,1,0,0,30,1,1
26145,25,3,192321,7,12,1,5,4,1,2,0,0,80,1,1
26163,66,3,314347,2,9,2,8,2,2,1,0,0,40,1,1
26225,19,3,182609,2,9,1,6,4,2,2,0,0,25,1,1
26244,19,3,195282,2,9,1,6,4,2,2,0,0,20,1,1
26259,18,3,91670,6,10,1,1,4,3,2,0,0,40,1,1
26287,74,3,169303,2,9,2,2,2,1,1,6767,0,6,1,1
26295,23,3,283806,5,5,3,5,1,1,2,0,0,35,1,1
26312,63,2,257659,4,14,1,4,1,1,2,0,0,3,1,1
26331,27,3,280699,6,10,1,1,5,1,2,0,0,40,1,1
26348,59,3,375049,2,9,2,7,2,1,1,0,0,41,1,2
26373,41,3,128700,2,9,1,1,4,1,2,0,0,40,1,1
26375,30,3,201196,3,7,1,5,4,2,2,0,0,40,1,1
26410,38,3,107479,5,5,1,5,4,1,2,0,0,12,1,1
26416,17,3,67808,13,6,1,5,4,1,1,0,0,40,1,1
26421,21,3,72953,6,10,1,7,4,1,1,0,0,40,1,1
26450,24,3,390608,2,9,1,1,1,1,2,0,0,36,1,1
26489,29,3,350603,13,6,1,5,4,1,2,0,0,38,1,1
26503,74,3,89667,1,13,7,4,1,5,2,0,0,35,1,1
26512,66,3,170617,4,14,7,4,1,1,1,0,0,6,1,1
26513,63,5,170529,1,13,2,2,3,2,2,0,0,45,1,1
26522,70,3,158642,2,9,7,1,1,1,2,2993,0,20,1,1
26549,67,3,174995,6,10,2,2,2,1,1,0,2457,40,1,1
26566,30,3,164940,2,9,5,5,5,2,2,0,0,25,1,1
26586,60,3,188236,2,9,3,1,1,1,2,0,0,40,1,1
26598,23,3,87569,6,10,5,5,1,1,2,0,0,40,1,1
26599,19,3,278220,6,10,1,6,4,1,2,0,1602,40,1,1
26681,73,3,139049,2,9,7,6,1,1,2,0,0,22,1,2
26687,34,3,310525,2,9,2,5,2,2,1,0,0,10,1,1
26688,19,3,71592,6,10,1,1,4,3,2,0,0,40,1,1
26776,19,3,309284,6,10,1,7,1,1,1,0,0,40,1,1
26791,20,3,348148,3,7,1,3,4,2,1,0,0,40,1,1
26838,27,3,204773,7,12,2,1,3,1,2,0,0,40,1,1
26866,28,3,222005,2,9,1,5,6,1,2,0,0,40,6,1
26924,29,3,427965,2,9,5,5,5,2,2,0,0,20,1,1
26928,67,3,132057,2,9,2,8,2,2,1,0,0,20,1,1
26958,72,3,188009,9,4,3,5,1,1,1,0,0,30,1,1
26982,65,3,240857,1,13,2,2,2,1,1,0,2377,40,1,2
26986,20,3,117222,6,10,1,1,4,1,1,0,0,40,1,1
26992,19,3,137578,6,10,1,5,4,1,1,0,0,16,1,1
26998,22,3,236330,6,10,1,5,4,2,1,0,1721,20,1,1
27009,20,3,187332,13,6,1,5,1,1,2,0,0,30,1,1
27018,65,3,143732,2,9,7,5,1,2,2,0,0,40,1,1
27022,63,3,29859,2,9,2,7,2,1,1,0,1485,40,1,2
27038,22,3,330571,2,9,1,1,1,1,2,0,0,45,1,1
27051,20,3,183083,6,10,1,5,4,1,2,0,0,20,1,1
27085,18,3,78567,6,10,1,5,4,1,1,0,0,30,1,1
27086,19,3,140590,16,8,1,5,4,2,1,0,0,30,1,1
27100,71,3,177906,1,13,2,2,2,1,1,0,0,10,1,2
27107,63,3,319121,3,7,5,5,1,2,1,0,0,40,1,1
27140,69,1,106566,10,16,2,4,2,1,1,0,0,50,1,2
27144,27,3,181284,16,8,2,8,2,2,1,0,0,45,1,1
27179,26,3,109564,2,9,1,1,4,1,2,0,0,40,1,1
27201,19,3,43739,2,9,1,3,4,1,1,0,0,40,1,1
27225,58,3,150031,6,10,1,1,1,1,2,0,0,40,1,1
27265,25,3,230856,2,9,1,1,5,2,2,0,0,40,1,1
27267,62,3,181014,1,13,2,2,2,1,1,0,0,40,1,1
27317,70,1,54849,10,16,2,4,2,1,1,0,0,20,1,2
27321,22,3,174626,9,4,1,7,4,1,1,0,0,40,1,1
27331,61,2,42938,1,13,1,4,1,1,1,0,0,7,1,2
27350,17,3,216595,3,7,1,6,4,2,2,0,0,20,1,1
27382,19,3,181265,6,10,1,6,4,1,2,0,0,30,1,1
27395,36,3,389850,2,9,4,8,5,2,1,0,0,50,1,1
27426,18,3,348588,16,8,1,5,4,2,1,0,0,25,1,1
27452,27,3,189399,6,10,3,1,1,1,2,0,0,40,1,1
27466,68,3,152157,2,9,7,5,1,1,2,0,0,20,1,1
27475,67,3,125926,6,10,2,6,2,1,1,0,0,8,1,1
27498,25,3,100903,1,13,2,4,3,1,2,0,0,25,1,1
27507,65,2,197883,13,6,2,9,2,1,1,0,0,70,1,1
27513,46,3,228620,3,7,7,5,5,2,2,0,0,40,1,1
27518,62,3,125493,2,9,2,10,3,1,2,5178,0,40,34,2
27522,21,3,220115,6,10,1,5,4,1,1,0,0,20,1,1
27549,20,3,232022,6,10,1,1,4,1,2,0,0,40,1,1
27563,28,3,131310,2,9,5,1,5,1,2,0,0,40,1,1
27569,38,3,155676,2,9,3,5,5,2,2,0,0,40,1,1
27578,64,3,200017,2,9,7,5,1,1,2,0,0,20,1,1
27579,61,3,60641,1,13,1,4,1,1,2,0,0,45,1,1
27590,36,3,98776,6,10,1,5,1,1,1,0,0,30,1,1
27595,59,3,145574,7,12,2,7,2,1,1,0,0,35,1,2
27613,54,3,135840,6,10,2,6,2,1,1,0,0,50,1,1
27642,73,3,131982,1,13,2,1,2,3,1,0,0,5,38,1
27657,48,3,61985,5,5,5,5,1,4,2,0,0,20,1,1
27665,30,3,103651,3,7,2,7,2,1,1,0,0,35,1,1
27676,39,3,240226,2,9,2,10,2,2,1,0,0,40,1,1
27698,50,3,222381,6,10,3,7,5,1,1,0,0,40,1,1
27702,61,3,167284,9,4,7,10,1,2,2,0,0,40,1,1
27707,17,3,341395,13,6,1,5,4,2,1,0,0,20,1,1
27723,60,3,88675,2,9,2,7,2,1,1,0,0,40,1,1
27730,22,3,139324,5,5,1,5,5,2,2,0,0,36,1,1
27770,66,3,182378,9,4,2,7,2,1,1,0,0,30,1,1
27774,19,3,307837,6,10,1,5,4,1,1,0,0,40,1,1
27808,22,3,177902,6,10,1,1,1,3,2,0,0,25,1,1
27844,61,3,175032,2,9,2,7,2,1,1,0,0,40,1,1
27853,42,3,204817,5,5,1,5,4,2,1,0,0,35,1,1
27898,39,3,204756,6,10,3,1,1,1,2,0,0,20,1,1
27915,51,3,521665,6,10,2,7,2,1,1,0,0,24,1,1
27935,57,3,188877,5,5,3,7,1,1,1,0,0,40,1,1
27944,33,3,202366,2,9,3,5,5,1,2,0,0,32,1,1
27971,67,2,102693,2,9,7,6,1,1,1,1086,0,35,1,1
27993,59,3,220783,13,6,7,5,5,1,2,0,0,40,1,1
28009,62,3,181063,13,6,7,5,1,1,2,0,0,30,1,1
28020,66,3,175891,5,5,2,7,2,1,1,0,0,40,1,1
28037,20,3,163665,2,9,1,6,4,1,2,0,0,20,1,1
28043,61,3,63526,16,8,1,8,1,2,1,0,0,52,1,1
28112,61,3,158712,2,9,3,5,1,1,2,0,0,99,1,1
28138,33,3,289046,2,9,3,7,1,2,1,0,1741,40,1,1
28143,68,7,257269,1,13,2,2,2,1,1,0,2377,35,1,2
28144,21,3,191806,6,10,1,9,4,1,1,0,0,75,1,1
28145,56,3,35723,2,9,3,7,4,1,1,0,0,40,1,1
28148,55,3,376058,5,5,1,6,4,1,2,0,0,45,1,1
28164,55,3,141807,2,9,1,7,1,1,1,13550,0,40,1,2
28175,19,3,39460,2,9,1,9,4,1,1,0,0,60,1,1
28206,32,3,377017,7,12,1,7,4,1,1,0,0,40,1,1
28210,55,3,102058,16,8,7,8,1,1,1,0,0,30,1,1
28241,20,3,121023,6,10,1,1,4,1,2,0,0,40,1,1
28271,44,3,91949,2,9,1,1,5,2,2,0,0,40,1,1
28276,21,3,233923,6,10,1,5,4,1,2,0,0,24,1,1
28293,42,3,116632,6,10,2,6,2,1,1,0,0,60,1,1
28303,18,3,171964,2,9,1,6,4,1,2,0,1602,20,1,1
28320,36,3,504871,2,9,2,7,2,1,1,0,0,40,1,2
28344,30,3,205418,2,9,2,1,3,1,2,0,0,20,1,1
28365,58,3,148673,2,9,2,9,2,1,1,0,0,10,1,1
28382,20,3,195767,2,9,1,3,4,1,1,0,0,40,1,1
28384,24,3,265434,1,13,1,4,1,1,2,0,0,40,1,1
28394,20,3,141453,6,10,1,1,4,1,2,0,0,10,1,1
28425,75,2,125784,6,10,2,6,2,1,1,0,0,8,1,1
28476,71,3,116165,6,10,7,1,1,1,2,0,0,14,11,1
28478,28,3,174666,13,6,5,8,1,1,1,0,0,80,1,1
28503,21,3,214635,6,10,1,5,4,1,1,0,0,24,1,1
28543,68,3,255276,6,10,2,6,2,1,1,0,0,48,1,2
28548,68,3,186266,2,9,2,1,3,1,2,0,0,8,1,1
28586,25,3,210095,12,3,1,15,5,1,2,0,0,25,26,1
28603,75,3,128224,12,3,2,9,2,1,1,0,0,25,1,1
28629,61,3,71467,2,9,2,7,2,1,1,3103,0,40,1,2
28686,49,3,350759,2,9,2,7,2,1,1,0,0,40,1,1
28715,57,3,202903,9,4,2,5,3,1,2,1173,0,45,8,1
28773,21,3,123983,6,10,1,1,6,3,1,0,0,10,38,1
28783,68,3,270339,13,6,2,8,2,1,1,0,0,35,1,1
28802,20,3,401690,2,9,1,1,1,1,2,0,0,30,1,1
28811,23,3,343553,3,7,1,3,1,2,1,0,0,40,1,1
28849,67,3,39100,2,9,2,1,3,1,2,0,0,5,1,1
28855,21,3,170272,6,10,1,5,4,1,2,0,0,25,1,1
28859,21,3,306779,6,10,1,3,4,1,1,0,0,40,1,1
28885,69,3,107575,2,9,3,1,1,1,2,2964,0,35,1,1
28891,23,3,32897,7,12,2,6,2,1,1,0,0,20,1,1
28904,27,3,29361,7,12,1,6,1,1,2,0,0,45,1,1
28918,55,3,200235,2,9,2,7,2,1,1,0,0,50,1,2
28922,57,3,85815,2,9,3,5,4,3,1,0,0,20,1,1
28933,22,3,269221,6,10,1,1,4,1,1,0,0,40,1,1
28943,23,3,86337,6,10,1,5,1,1,2,0,0,15,1,1
28953,66,3,210750,6,10,2,6,2,1,1,0,0,50,1,1
28957,21,3,509629,6,10,1,6,4,1,2,0,0,35,1,1
28961,37,3,50862,2,9,2,7,2,1,1,0,0,55,1,1
29026,23,3,190650,1,13,1,4,1,3,1,0,0,35,1,1
29040,34,2,222548,6,10,2,4,3,1,2,0,0,4,1,1
29061,37,3,319685,8,11,2,13,2,1,1,0,0,54,1,2
29062,64,3,64101,16,8,2,7,2,1,1,0,0,24,1,1
29072,23,3,214238,9,4,1,10,1,1,2,0,0,40,6,1
29094,36,3,224886,2,9,2,7,2,1,1,0,0,40,1,1
29097,68,2,141181,5,5,2,7,2,1,1,0,0,2,1,1
29101,19,3,140399,6,10,1,6,6,1,2,0,0,30,1,1
29119,73,3,200878,2,9,7,5,1,1,2,0,0,15,1,1
29128,18,3,113185,3,7,1,5,4,1,1,0,0,25,1,1
29177,66,3,129476,1,13,2,2,2,1,1,0,0,6,1,1
29206,59,3,184948,8,11,3,7,1,1,1,0,0,48,1,1
29222,63,3,166425,6,10,7,5,1,2,2,0,0,24,1,1
29259,18,3,387871,13,6,1,5,4,1,1,0,0,30,1,1
29297,18,3,252046,2,9,1,6,4,1,2,0,0,30,1,1
29310,22,3,313786,2,9,3,1,6,2,2,0,0,40,1,1
29318,22,3,137876,6,10,1,7,4,1,1,0,0,40,1,1
29324,67,3,98882,4,14,7,4,1,1,2,0,0,40,1,1
29325,20,3,133515,6,10,1,1,4,1,2,0,0,15,27,1
29340,52,3,121942,9,4,2,7,2,1,1,0,0,40,1,1
29359,20,3,174461,2,9,1,5,4,1,2,0,0,5,1,1
29360,73,3,123345,2,9,7,15,1,1,2,0,0,65,1,1
29375,22,3,125905,6,10,1,7,4,1,1,0,0,40,1,1
29391,19,3,199609,6,10,1,1,4,1,2,0,0,40,1,1
29397,50,3,204577,1,13,2,2,2,2,1,0,1902,60,1,2
29421,35,3,139770,8,11,2,11,3,1,2,0,0,20,1,2
29436,18,2,25837,3,7,1,9,4,1,1,0,0,72,1,1
29447,27,3,501172,6,10,2,10,2,1,1,0,419,20,6,1
29455,67,3,53588,2,9,7,1,1,1,2,0,0,40,1,1
29465,18,3,312634,3,7,1,5,4,1,1,0,0,25,1,1
29480,24,3,138504,2,9,5,5,5,2,2,0,0,37,1,1
29527,29,3,78529,13,6,5,5,5,1,2,0,0,12,1,1
29582,23,3,238087,6,10,1,5,4,1,1,0,0,30,1,1
29586,35,3,153926,2,9,2,5,3,2,2,0,0,40,1,1
