,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
25297,69,4,143849,3,7,7,1,1,1,2,0,0,20,1,1
25298,41,2,97277,8,11,3,5,5,1,2,0,0,10,1,1
25299,40,3,199303,2,9,2,7,2,1,1,0,0,40,1,1
25300,57,3,124852,6,10,1,3,4,2,1,0,0,40,1,1
25301,26,3,50053,1,13,2,2,2,1,1,0,0,55,1,1
25302,53,3,97005,2,9,2,7,2,1,1,0,0,46,1,2
25304,39,3,337898,1,13,3,2,1,1,1,0,0,55,1,1
25305,51,4,124076,1,13,7,1,1,1,2,0,0,40,1,1
25306,56,4,277420,1,13,2,2,2,1,1,0,0,40,8,2
25307,51,3,280278,13,6,5,1,5,2,2,0,0,40,1,1
25308,17,3,241185,16,8,1,4,4,1,1,0,0,20,1,1
25309,42,3,202188,6,10,3,2,1,1,2,0,1741,50,1,1
25310,42,3,198422,6,10,3,1,4,1,2,0,0,40,1,1
25311,29,3,82242,11,15,1,4,5,1,1,27828,0,45,12,2
25312,33,3,178429,1,13,2,4,2,1,1,0,0,40,1,2
25314,43,3,212847,6,10,3,10,1,1,1,0,0,40,1,1
25315,64,2,219661,11,15,2,4,2,1,1,0,0,9,1,2
25316,40,3,321856,2,9,3,8,1,1,1,0,0,60,1,2
25317,21,3,313873,12,3,1,3,1,1,1,0,0,40,6,1
25318,31,3,144064,6,10,2,2,2,1,1,0,0,40,1,1
25319,60,3,139586,8,11,7,2,5,3,2,0,0,40,1,2
25320,32,3,419691,16,8,2,6,2,1,1,0,0,40,1,2
25322,27,3,195562,2,9,1,7,4,2,1,0,0,20,1,1
25323,40,3,205706,2,9,2,2,3,1,2,0,0,40,1,1
25324,27,3,131310,2,9,2,5,3,1,2,0,0,40,1,2
25325,18,3,54440,6,10,1,5,4,1,1,0,0,30,1,1
25326,43,3,200734,2,9,5,5,1,2,2,0,0,40,1,1
25327,52,3,81859,2,9,2,10,2,1,1,0,0,48,1,2
25328,31,3,159589,2,9,1,5,1,1,1,0,0,85,1,1
25329,28,3,300915,2,9,2,8,2,1,1,0,0,60,1,1
25330,44,3,185057,4,14,1,4,1,1,2,0,0,35,1,1
25331,37,2,42044,6,10,2,9,2,1,1,0,0,84,1,1
25332,35,3,166416,1,13,2,2,2,1,1,0,0,50,1,2
25333,42,3,212737,5,5,5,7,5,2,1,0,0,40,1,1
25334,18,3,236069,13,6,1,5,4,2,1,0,0,10,1,1
25335,46,7,216414,4,14,2,6,2,1,1,0,1977,60,1,2
25336,54,4,27432,2,9,2,1,2,1,1,0,0,40,1,2
25337,54,3,145419,2,9,2,6,2,1,1,0,1672,50,1,1
25338,56,3,147202,6,10,3,1,1,1,2,0,0,45,12,1
25339,27,3,29261,6,10,1,6,5,1,1,0,0,50,1,1
25340,26,3,359543,1,13,1,1,4,1,2,0,0,40,6,1
25341,41,5,227644,6,10,2,7,2,1,1,0,0,40,1,1
25343,32,3,188154,6,10,3,10,5,1,2,0,0,40,1,1
25344,18,3,110142,2,9,1,1,4,1,2,0,0,30,1,1
25345,36,3,186415,2,9,2,3,2,1,1,0,0,65,1,1
25346,37,3,175720,13,6,1,3,1,1,1,0,0,40,1,1
25347,31,3,172865,12,3,1,9,4,1,1,0,0,25,6,1
25348,46,3,35969,1,13,2,2,2,1,1,0,0,51,1,1
25349,24,3,433330,2,9,3,10,1,1,1,0,0,40,1,1
25350,25,7,160261,1,13,1,2,4,3,1,0,0,35,22,1
25351,55,3,189528,12,3,2,7,2,1,1,0,0,50,1,1
25352,64,5,113324,2,9,7,2,1,1,1,0,0,40,1,1
25353,30,5,118500,1,13,1,4,1,1,2,0,0,40,1,1
25354,65,3,89681,4,14,1,4,1,1,1,0,0,99,1,1
25355,46,4,199925,1,13,3,4,1,1,1,0,0,40,1,1
25356,45,3,102308,4,14,2,2,2,1,1,15024,0,60,1,2
25357,18,3,444607,6,10,1,6,4,1,2,0,0,25,1,1
25358,32,3,176998,1,13,2,2,2,1,1,0,0,40,1,1
25360,34,1,366198,10,16,2,4,2,1,1,0,0,45,12,2
25361,35,3,180686,2,9,2,7,2,1,1,3137,0,40,1,1
25362,26,3,108019,2,9,1,7,4,1,1,3325,0,40,1,1
25363,24,3,153542,6,10,1,6,6,1,1,0,0,35,1,1
25364,45,2,210364,2,9,2,6,2,1,1,15024,0,80,1,2
25365,36,3,185394,13,6,1,3,1,1,2,0,0,34,1,1
25366,44,3,222703,9,4,2,10,2,5,1,0,0,40,37,1
25367,23,3,183945,6,10,1,1,1,1,2,0,0,60,1,1
25368,57,3,161964,2,9,2,7,2,1,1,0,0,55,1,1
25369,41,2,375574,6,10,2,6,2,1,1,0,0,60,6,2
25370,20,5,312427,2,9,2,13,2,2,1,0,0,30,8,1
25371,32,3,53373,6,10,2,7,2,1,1,0,0,36,1,1
25372,60,3,166330,2,9,2,5,3,1,2,99999,0,40,1,2
25373,38,7,124665,1,13,1,7,1,1,2,0,0,20,1,1
25374,29,3,146719,2,9,1,8,1,1,2,0,0,45,1,1
25375,22,3,306593,2,9,1,7,4,1,1,0,0,40,1,1
25376,21,3,156687,6,10,1,6,4,3,1,0,0,30,4,1
25377,40,5,153489,2,9,2,5,6,1,1,3137,0,40,1,1
25378,59,3,231377,6,10,2,2,2,1,1,0,1848,45,1,2
25379,45,1,127089,4,14,3,2,1,1,1,0,0,45,1,1
25380,76,5,329355,2,9,7,5,1,1,2,0,0,13,1,1
25381,45,3,178319,1,13,2,10,2,1,1,0,0,40,1,2
25382,49,5,304246,4,14,5,4,5,1,2,0,0,70,1,1
25383,36,5,174640,8,11,1,13,1,2,2,0,0,60,1,2
25384,22,3,148294,3,7,1,7,4,1,1,0,0,35,1,1
25385,47,3,298037,8,11,3,4,5,1,2,0,0,44,1,1
25386,26,3,98155,2,9,6,6,2,1,1,0,0,55,1,1
25387,21,3,102766,6,10,3,7,4,1,1,0,0,40,1,1
25388,27,3,78529,2,9,1,8,4,1,2,0,0,15,1,1
25389,26,3,136309,1,13,1,5,1,1,1,0,0,40,1,1
25390,20,3,275357,8,11,1,11,4,1,2,0,0,25,1,1
25391,31,2,33117,4,14,1,4,1,1,1,0,0,45,10,1
25392,57,5,199546,4,14,3,5,5,2,2,0,0,40,1,1
25393,39,3,184128,3,7,3,6,6,1,2,0,0,40,1,1
25394,36,3,337039,7,12,1,11,1,2,1,14344,0,40,10,2
25395,66,3,126511,6,10,2,2,2,1,1,0,0,45,1,1
25396,34,5,325792,6,10,2,7,2,1,1,0,0,40,1,1
25398,21,3,119474,2,9,1,5,6,1,2,0,0,40,1,1
25399,40,3,153238,1,13,2,2,2,1,1,0,1902,32,1,2
25400,49,5,321851,7,12,3,1,1,1,2,0,0,30,1,1
25401,48,2,108557,6,10,3,6,1,1,2,3325,0,60,1,1
25402,19,1,67217,6,10,1,5,1,1,1,594,0,24,1,1
25403,42,3,195508,3,7,2,8,2,2,1,0,0,40,1,1
25404,59,3,102193,2,9,2,8,2,1,1,0,0,45,1,1
25405,63,3,20323,6,10,3,5,1,1,2,0,0,40,1,1
25406,26,3,122206,2,9,1,7,6,1,1,0,0,40,1,1
25407,41,3,200652,5,5,3,5,6,1,2,0,0,35,1,1
25408,42,3,173590,6,10,2,1,2,1,1,0,1628,40,1,1
25409,19,3,184121,2,9,1,5,4,1,1,0,0,20,1,1
25410,45,5,53123,3,7,2,5,3,1,2,0,0,25,1,1
25411,47,3,175990,2,9,2,5,3,1,2,0,0,30,1,2
25412,47,3,316101,2,9,3,1,1,1,2,0,0,40,1,1
25413,34,3,34080,8,11,2,7,2,1,1,0,0,40,10,1
25414,49,2,219718,1,13,2,6,2,1,1,15024,0,40,1,2
25415,36,3,126954,2,9,3,8,1,1,1,0,0,40,1,1
25416,53,3,99185,2,9,7,7,5,1,1,0,0,40,1,2
25418,39,3,120074,2,9,3,3,1,1,1,0,0,40,1,1
25419,52,2,77336,8,11,2,7,2,1,1,0,0,40,1,1
25420,18,3,60981,6,10,1,6,4,1,2,2176,0,35,1,1
25421,59,3,77884,8,11,1,7,1,3,1,0,0,40,1,1
25422,50,3,65408,2,9,2,7,2,1,1,0,0,50,1,2
25423,31,3,173279,1,13,2,11,2,3,1,0,0,40,1,2
25425,41,2,157686,6,10,2,2,2,1,1,0,0,40,1,2
25426,45,3,277434,7,12,7,11,5,1,1,0,0,40,1,2
25427,54,5,184620,4,14,3,4,1,1,2,0,0,40,1,1
25428,22,3,34443,2,9,1,9,1,1,1,0,0,25,1,1
25429,50,3,268553,2,9,2,8,2,1,1,7298,0,40,1,2
25431,43,3,459342,2,9,3,1,1,1,2,0,0,40,1,1
25432,48,5,148549,1,13,2,4,2,1,1,0,0,40,1,1
25433,24,3,254293,1,13,1,2,1,1,1,2174,0,45,1,1
25434,54,3,104501,6,10,2,6,2,1,1,15024,0,40,1,2
25435,26,3,238367,2,9,2,1,2,1,1,0,0,40,1,1
25436,53,3,180439,1,13,2,7,2,1,1,0,0,40,1,2
25437,51,7,100029,10,16,2,4,2,1,1,15024,0,40,1,2
25438,54,3,215990,4,14,2,2,2,1,1,0,1887,44,1,2
25439,32,1,111567,2,9,2,7,2,1,1,0,0,49,1,2
25440,46,3,319163,2,9,2,7,2,2,1,0,0,40,1,1
25442,52,5,378045,2,9,3,1,1,1,2,0,0,45,1,1
25443,44,3,177083,2,9,3,1,1,1,2,0,0,40,1,1
25444,56,7,119891,6,10,2,2,2,1,1,0,1672,40,1,1
25445,57,3,127779,2,9,2,2,2,1,1,0,0,40,1,1
25446,35,3,299353,2,9,1,5,5,2,2,0,0,40,1,1
25447,30,3,63861,7,12,1,11,1,1,2,0,0,40,1,1
25448,29,3,112403,6,10,1,3,1,1,1,0,0,35,1,1
25449,49,3,83610,1,13,2,2,2,1,1,7688,0,66,1,2
25450,28,3,452808,13,6,1,3,1,1,1,0,0,40,1,1
25451,30,3,176871,6,10,5,1,5,2,2,0,0,40,1,1
25452,45,3,100651,2,9,3,5,1,1,1,0,1980,40,1,1
25453,17,3,266134,13,6,1,5,4,1,1,0,0,12,1,1
25454,54,5,196307,13,6,2,1,2,1,1,0,0,40,1,1
25455,31,3,87891,6,10,2,1,2,1,1,0,0,40,1,1
25456,54,3,182314,10,16,2,2,2,1,1,0,1977,50,1,2
25459,37,3,179671,5,5,2,3,2,1,1,0,0,50,1,1
25460,34,3,27494,2,9,3,7,1,4,1,0,0,48,1,2
25461,38,3,338320,1,13,2,4,2,1,1,0,0,40,11,1
25462,51,3,199688,6,10,2,2,2,1,1,0,0,45,1,1
25463,41,3,96635,2,9,1,2,1,3,1,0,0,60,1,1
25464,24,3,165064,6,10,1,3,1,1,1,0,0,40,1,1
25465,56,7,109856,1,13,2,2,2,1,1,15024,0,50,1,2
25466,33,3,82393,2,9,1,7,4,3,1,0,0,40,1,1
25467,31,3,209538,13,6,2,10,2,1,1,0,0,40,1,1
25468,27,3,209891,6,10,1,3,1,2,1,0,0,50,1,1
25469,32,2,56026,1,13,2,6,6,1,1,0,0,45,1,1
25470,35,3,210844,7,12,2,2,2,1,1,0,0,40,8,1
25471,43,3,117158,6,10,2,7,2,1,1,0,0,45,1,2
25472,40,3,193144,2,9,3,5,5,1,2,0,0,36,1,1
25473,19,2,137578,2,9,1,5,4,1,1,0,0,53,1,1
25474,23,3,234108,7,12,1,3,4,1,1,0,0,32,1,1
25475,40,3,155767,2,9,5,10,5,1,1,0,0,40,1,1
25476,59,3,110820,2,9,3,7,1,1,1,0,0,38,1,2
25477,43,3,403276,2,9,2,7,2,1,1,0,0,40,1,1
25479,53,3,123092,2,9,7,10,1,1,2,0,0,40,1,1
25480,26,3,165673,2,9,2,6,2,1,1,0,0,40,1,1
25481,68,7,182131,6,10,2,2,2,1,1,10605,0,20,1,2
25482,41,3,204415,1,13,2,6,2,1,1,0,0,48,1,2
25483,32,2,92531,2,9,3,7,5,1,1,0,0,40,1,1
25484,25,1,157028,1,13,1,2,1,1,1,0,0,40,1,1
25485,20,3,228649,2,9,1,5,4,1,1,0,0,40,1,1
25486,22,3,147253,6,10,1,5,1,1,1,0,0,15,1,1
25487,33,3,160784,13,6,2,7,2,1,1,0,0,40,1,1
25488,26,5,163189,6,10,2,5,6,1,1,0,0,40,1,1
25489,29,3,146343,2,9,1,5,5,2,2,0,0,25,1,1
25490,20,3,225811,2,9,1,6,4,1,2,0,0,23,1,1
25492,58,3,374108,6,10,3,4,5,1,2,0,0,40,1,1
25493,32,3,93930,2,9,3,10,1,1,1,0,0,40,1,1
25494,23,3,412248,7,12,1,5,1,1,2,0,0,25,1,1
25495,30,3,427474,5,5,2,5,2,1,1,0,0,40,6,1
25496,67,1,160158,6,10,2,9,2,1,1,0,0,8,1,1
25497,26,3,159603,7,12,1,1,5,1,2,0,0,32,1,1
25498,53,2,101017,2,9,2,2,2,1,1,0,0,35,1,1
25499,27,5,163862,2,9,2,8,2,1,1,0,0,60,1,1
25500,29,8,212588,6,10,2,9,4,1,1,0,0,65,1,1
25501,38,1,321943,10,16,2,4,2,1,1,0,0,40,1,2
25502,17,3,317702,5,5,1,5,4,2,2,0,0,40,1,1
25503,48,3,287480,4,14,2,11,2,1,1,0,0,40,1,2
25505,28,3,168514,7,12,2,2,3,1,2,0,0,40,1,1
25506,18,3,88642,6,10,1,6,4,1,1,0,0,15,1,1
25507,28,3,227104,6,10,3,6,1,1,1,0,0,30,1,1
25508,34,3,157289,6,10,2,7,2,1,1,0,0,40,1,1
25509,62,3,213321,2,9,2,4,2,1,1,0,0,40,1,2
25510,46,3,294907,12,3,2,10,2,1,1,0,0,40,6,1
25511,30,3,251411,6,10,3,1,5,1,2,0,0,40,1,1
25512,20,3,183594,6,10,1,8,4,1,1,0,0,40,1,1
25513,29,3,189565,2,9,1,2,1,1,1,2174,0,50,1,1
25514,55,3,217802,6,10,2,1,2,2,1,0,0,25,1,1
25515,20,3,388156,6,10,1,4,4,1,1,0,0,24,1,1
25516,54,3,447555,13,6,2,8,2,2,1,0,0,40,1,1
25517,27,3,204098,13,6,1,7,1,1,1,0,0,30,1,1
25518,43,3,193882,6,10,1,1,1,1,1,0,0,55,1,1
25520,48,1,49595,4,14,3,13,1,1,1,0,0,72,1,1
25521,34,3,228873,1,13,1,2,4,1,1,0,0,40,1,1
25523,29,3,176027,1,13,1,4,1,1,2,0,0,40,1,1
25525,37,3,39606,8,11,3,6,5,1,2,0,0,40,1,1
25526,56,3,178353,6,10,2,4,2,1,1,0,0,40,1,2
25527,58,3,160662,13,6,2,7,2,1,1,0,0,40,1,2
25528,54,7,196328,1,13,2,6,2,2,1,0,0,40,3,1
25529,45,3,20534,6,10,5,7,1,1,1,0,0,41,1,1
25530,29,7,156815,2,9,2,5,2,1,1,0,0,40,1,1
25531,26,3,360252,7,12,2,1,3,1,2,0,0,40,1,1
25532,43,3,245056,2,9,2,1,2,2,1,0,0,40,1,2
25533,33,5,422718,2,9,2,5,2,1,1,0,0,40,1,1
25534,45,2,118081,6,10,2,5,2,1,1,3103,0,42,1,1
25535,25,3,262978,6,10,1,6,1,1,1,0,0,30,1,1
25536,25,3,187577,2,9,2,7,2,1,1,0,0,40,1,1
25538,37,3,160920,7,12,2,1,2,1,1,0,0,40,1,1
25539,20,3,194247,2,9,1,2,1,1,1,0,0,25,1,1
25540,39,3,134367,4,14,2,4,3,1,2,0,1977,24,1,2
25541,17,3,123335,13,6,1,6,4,1,2,0,0,20,1,1
25542,27,5,332249,2,9,1,9,4,1,1,0,0,40,1,1
25543,26,3,358124,2,9,1,5,6,2,2,0,0,40,1,1
25544,55,3,208019,12,3,2,10,2,1,1,0,0,40,6,1
25545,39,3,318452,3,7,2,4,2,1,1,0,0,60,1,1
25546,41,3,207779,2,9,5,5,1,1,2,0,0,40,1,1
25547,34,3,238376,14,2,2,7,2,1,1,0,0,40,6,1
25548,51,3,673764,8,11,2,2,2,1,1,0,0,50,1,2
25550,40,3,133974,6,10,3,10,4,1,1,0,0,40,1,1
25551,58,3,138285,7,12,2,7,2,1,1,0,1740,40,1,1
25552,23,3,152140,2,9,1,6,1,1,2,0,0,40,1,1
25553,45,5,287920,4,14,2,4,2,1,1,0,0,50,1,2
25554,51,3,289572,1,13,2,6,2,1,1,7688,0,50,1,2
25555,43,1,78765,6,10,3,2,5,1,1,0,0,40,1,1
25556,25,1,99076,1,13,1,5,1,1,2,2597,0,50,1,1
25557,36,2,224886,1,13,2,2,2,1,1,2407,0,40,1,1
25558,58,3,206532,2,9,2,7,2,1,1,0,0,50,1,1
25559,33,3,129529,2,9,3,10,1,1,1,0,0,40,1,1
25560,60,5,202473,8,11,2,5,2,1,1,0,0,40,1,1
25561,24,3,162312,2,9,1,6,4,3,1,0,0,40,7,1
25562,45,3,72844,2,9,3,2,1,1,2,0,0,46,1,1
25563,49,3,206947,2,9,3,1,1,1,2,0,0,40,1,1
25564,19,3,64112,16,8,1,1,1,1,2,0,0,40,1,1
25565,34,1,20057,6,10,4,1,5,3,2,0,0,38,14,1
25566,42,1,222884,1,13,3,1,1,1,1,0,0,40,1,1
25567,25,3,132683,2,9,1,15,1,1,2,0,0,50,1,1
25569,59,2,144071,12,3,2,5,2,1,1,2580,0,15,26,1
25570,28,3,148429,2,9,2,10,2,1,1,2885,0,40,1,1
25571,19,3,168601,3,7,1,5,6,1,1,0,0,30,1,1
25572,31,1,78291,1,13,1,4,1,1,2,0,0,40,1,1
25573,58,4,243929,1,13,1,4,1,1,1,0,0,48,1,1
25575,47,2,185673,2,9,2,2,2,1,1,0,0,50,1,2
25576,30,3,121142,1,13,1,6,1,1,1,0,0,40,1,2
25577,41,3,173858,9,4,2,7,2,3,1,0,0,40,29,1
25579,43,3,334991,6,10,5,8,5,1,1,4934,0,51,1,2
25580,48,3,93476,2,9,5,1,1,1,2,0,2001,40,1,1
25581,44,3,174283,1,13,2,6,2,1,1,0,0,50,1,2
25582,44,3,128676,6,10,1,1,1,2,2,0,0,40,1,1
25583,24,3,205844,1,13,1,2,4,2,2,0,0,40,1,1
25584,28,3,62535,2,9,2,7,2,1,1,0,0,43,1,1
25585,50,3,240612,2,9,4,2,5,1,2,0,0,10,1,1
25586,33,3,176992,6,10,2,7,2,1,1,0,0,40,1,2
25587,23,5,254127,1,13,1,4,6,1,2,0,0,50,1,1
25589,46,3,128460,13,6,2,3,2,1,1,0,0,40,1,1
25590,21,1,56582,6,10,1,11,4,1,1,0,0,10,1,1
25591,52,3,153751,5,5,5,5,1,2,2,0,0,30,1,1
25592,26,3,284343,1,13,1,4,1,1,1,0,0,50,1,1
25593,27,1,312692,1,13,1,11,1,1,1,0,0,12,1,1
25594,28,3,111520,3,7,1,10,5,1,2,0,0,40,37,1
25595,50,7,304955,1,13,2,6,2,1,1,0,0,60,1,2
25596,28,3,288598,2,9,2,7,2,1,1,0,0,35,1,1
25597,61,2,117387,3,7,2,2,2,1,1,0,0,20,1,1
25598,32,3,230484,9,4,5,6,5,1,2,0,0,35,1,1
25599,30,4,319280,6,10,1,7,1,1,1,0,0,40,1,1
25600,51,5,186416,1,13,3,1,1,1,2,0,0,40,1,1
25601,40,5,147372,6,10,1,13,1,1,1,0,2444,40,1,2
25602,36,3,145933,2,9,1,2,1,1,1,0,2258,70,1,1
25603,28,3,110164,6,10,3,5,6,2,1,0,0,24,1,1
25604,49,3,225454,7,12,2,4,2,1,1,0,0,45,1,2
25605,61,2,220342,9,4,2,8,2,1,1,0,0,30,1,1
25606,41,2,144002,1,13,2,2,2,1,1,0,0,60,1,2
25607,55,3,225365,2,9,7,5,5,1,2,0,0,30,1,1
25608,36,3,187983,1,13,2,4,3,1,2,0,0,40,1,1
25609,21,3,89991,6,10,1,1,4,1,2,0,0,40,1,1
25610,57,2,225913,6,10,2,8,2,1,1,0,0,45,1,2
25611,49,7,229737,11,15,2,4,2,1,1,99999,0,37,1,2
25612,59,3,145574,3,7,2,1,2,1,1,0,0,40,1,1
25613,41,3,274363,6,10,5,6,1,1,1,0,0,80,1,2
25614,59,3,365390,6,10,2,7,2,1,1,0,0,40,1,1
25615,20,3,266467,2,9,1,5,4,1,1,0,0,25,1,1
25616,42,3,183384,6,10,3,1,1,2,2,0,0,40,1,1
25617,41,5,112797,4,14,3,4,5,1,2,0,0,60,1,1
25618,45,4,76008,1,13,2,2,2,1,1,0,0,50,1,2
25620,42,5,186909,7,12,2,2,3,1,2,0,0,45,1,2
25621,25,3,25497,1,13,2,4,2,1,1,0,0,40,1,1
25622,45,3,102771,2,9,2,7,2,1,1,0,1887,40,1,2
25623,58,2,248841,2,9,2,6,2,1,1,15024,0,40,1,2
25624,39,3,30916,2,9,2,7,2,1,1,0,0,40,1,1
25625,34,3,123270,2,9,2,7,2,1,1,0,0,40,1,2
25626,22,2,210165,6,10,1,7,1,1,1,0,0,40,1,1
25627,44,3,222596,2,9,3,11,1,1,1,0,0,50,1,2
25628,53,7,188067,6,10,7,6,5,1,2,0,0,40,1,1
25630,27,3,250314,5,5,2,13,2,1,1,0,0,40,28,1
25631,60,3,205934,2,9,5,5,1,1,2,0,0,25,1,1
25632,46,3,186172,1,13,2,4,2,1,1,3103,0,40,1,2
25633,56,7,98418,11,15,2,4,2,1,1,99999,0,40,1,2
25634,36,3,329980,1,13,1,2,1,1,1,27828,0,40,1,2
25635,56,3,147653,2,9,3,1,5,1,2,0,0,32,1,1
25637,29,7,168221,1,13,2,2,2,1,1,0,1740,70,1,1
25638,19,3,151801,13,6,1,3,4,1,1,0,0,39,1,1
25639,38,3,177154,2,9,2,5,2,1,1,0,0,40,1,1
25640,40,4,73883,6,10,2,11,2,1,1,0,0,40,1,2
25641,52,3,175714,7,12,2,2,2,1,1,0,0,55,1,2
25642,22,3,43535,6,10,2,2,3,1,2,0,0,40,1,1
25643,32,1,104509,2,9,3,5,1,1,2,0,0,25,1,1
25644,27,3,118230,1,13,1,2,4,1,2,0,0,40,1,1
25645,25,3,152046,1,13,1,4,4,1,2,0,0,40,28,1
25646,36,3,52327,4,14,2,4,2,5,1,0,0,40,13,2
25647,22,3,218886,16,8,1,3,4,4,1,0,0,40,1,1
25648,32,2,84119,2,9,2,7,2,1,1,0,0,45,1,1
25649,37,3,189674,1,13,5,2,5,2,2,0,0,40,1,1
25650,22,3,222993,2,9,1,4,4,1,1,0,0,54,1,1
25651,29,3,47429,2,9,2,1,3,1,2,0,0,40,1,2
25652,42,3,144995,15,1,1,3,1,1,1,0,0,25,1,1
25653,45,3,187969,8,11,1,6,1,1,2,0,0,38,1,1
25654,33,3,288398,1,13,3,1,1,1,2,0,0,45,1,1
25655,39,3,114591,6,10,5,4,5,1,2,0,0,40,1,1
25656,27,3,167737,16,8,1,10,1,1,1,0,0,45,1,1
25657,53,5,248834,1,13,2,4,3,1,2,0,0,50,1,2
25658,30,3,165686,1,13,1,5,1,1,2,0,0,40,1,1
25659,52,2,40200,6,10,7,7,1,2,1,0,0,35,1,1
25660,43,7,117158,1,13,2,6,2,1,1,15024,0,60,1,2
25661,47,5,216657,4,14,1,4,1,1,1,0,0,35,1,2
25662,61,3,124242,2,9,2,13,2,2,1,0,0,40,4,1
25663,39,5,239119,4,14,3,4,1,2,1,0,0,40,25,1
25664,47,3,190072,6,10,3,6,5,1,1,0,0,50,1,1
25665,19,3,378114,2,9,2,7,2,1,1,0,0,25,1,1
25666,37,3,236990,6,10,2,10,2,1,1,3464,0,40,1,1
25667,31,3,101761,2,9,2,7,2,1,1,0,0,51,1,1
25668,69,2,37745,8,11,2,6,2,1,1,0,0,8,1,1
25670,29,3,130438,2,9,2,10,2,1,1,0,0,40,1,1
25671,24,3,100605,6,10,1,10,4,5,1,0,0,14,1,1
25672,42,3,220776,2,9,5,3,5,1,1,0,0,40,16,1
25673,30,5,154950,1,13,2,13,2,1,1,0,0,72,1,2
25674,28,3,192283,4,14,4,6,1,1,2,0,0,80,1,2
25675,27,3,210765,8,11,1,3,1,1,1,0,0,40,1,1
25676,53,3,147476,2,9,3,2,1,2,2,0,0,40,1,1
25677,35,1,193241,2,9,2,7,2,1,1,0,1651,40,1,1
25678,22,3,109053,16,8,2,8,2,1,1,0,0,40,1,1
25679,25,3,265618,2,9,5,13,4,2,1,0,0,40,1,1
25680,38,5,172855,1,13,2,4,3,2,2,0,1887,40,1,2
25681,27,3,68848,1,13,1,1,5,1,2,0,0,35,1,1
25682,30,3,229051,5,5,2,5,2,1,1,0,0,37,1,1
25683,27,3,106039,1,13,3,4,4,1,2,0,0,50,1,1
25684,25,3,112835,1,13,1,4,1,1,1,0,0,40,1,1
25686,32,3,283400,2,9,1,10,1,1,2,0,0,40,1,1
25687,70,3,195739,13,6,7,7,5,1,1,0,0,45,1,1
25688,50,3,36480,2,9,2,2,2,1,1,0,0,40,1,1
25689,40,3,303291,6,10,2,5,3,1,2,0,0,35,1,1
25690,34,3,293900,3,7,4,7,1,2,1,0,0,55,1,1
25691,57,2,165922,2,9,2,7,2,1,1,0,0,50,1,1
25692,39,3,65738,4,14,1,5,1,1,2,0,0,32,1,1
25693,49,3,175070,6,10,3,5,5,1,2,0,0,40,1,1
25694,43,3,339814,6,10,2,4,2,1,1,5178,0,40,1,2
25695,26,3,150132,2,9,1,1,1,1,2,0,0,45,1,1
25696,31,3,377374,6,10,3,1,5,2,2,0,0,40,30,1
25697,60,2,166153,6,10,2,6,2,1,1,0,0,50,1,1
25698,46,3,110171,4,14,2,4,2,1,1,15024,0,50,1,2
25699,26,3,94477,6,10,2,8,2,1,1,7298,0,55,1,2
25700,27,3,194243,11,15,1,4,4,1,2,0,0,40,1,1
25701,31,3,106347,6,10,2,1,3,2,2,0,0,40,1,1
25702,59,3,214865,2,9,7,2,5,1,2,0,0,50,1,1
25704,18,3,96445,6,10,1,5,4,1,2,0,0,24,1,1
25705,22,3,102632,6,10,2,2,2,1,1,0,0,45,1,1
25706,24,3,209034,7,12,2,6,4,1,2,0,0,20,1,1
25707,53,1,153486,13,6,2,8,2,1,1,0,0,40,1,2
25708,43,3,144371,2,9,2,3,2,1,1,0,0,42,1,2
25709,24,3,186213,6,10,2,11,2,1,1,0,0,50,1,2
25710,60,3,188236,13,6,7,11,5,1,2,0,0,40,1,1
25711,24,3,418405,2,9,2,7,2,1,1,0,0,40,1,1
25712,52,4,125796,2,9,1,1,1,2,1,0,0,40,1,1
25713,32,3,183304,8,11,2,8,2,1,1,0,0,99,1,2
25714,34,3,329587,13,6,5,5,1,1,2,0,0,35,1,1
25715,35,5,182570,7,12,2,13,2,1,1,0,0,40,1,2
25716,38,3,446654,5,5,4,3,1,1,1,0,0,40,6,1
25717,34,2,254304,2,9,2,9,2,1,1,4508,0,90,1,1
25718,53,5,131258,11,15,1,4,1,1,2,0,0,50,1,2
25719,23,3,103632,2,9,1,1,1,1,2,0,0,40,1,1
25720,40,3,241895,6,10,2,1,2,1,1,0,0,40,1,1
25721,40,3,244945,2,9,2,7,2,1,1,0,0,40,1,1
25722,50,3,20795,2,9,2,9,2,1,1,0,0,60,1,2
25723,17,3,347322,13,6,1,6,4,1,2,0,0,20,1,1
25724,53,5,103995,1,13,3,4,1,1,2,0,1876,54,1,1
25725,32,3,53206,1,13,3,7,1,1,1,0,0,50,1,2
25727,18,3,57108,3,7,1,6,4,1,1,0,0,16,1,1
25728,62,3,177791,13,6,3,5,4,1,2,0,0,40,1,1
25729,45,3,33794,4,14,2,5,2,1,1,0,0,40,1,1
25730,46,3,249935,10,16,2,4,2,1,1,0,0,70,1,1
25731,73,2,241121,9,4,2,9,2,1,1,0,0,40,1,1
25732,64,3,98586,10,16,2,4,2,1,1,0,0,60,1,2
25733,26,3,181920,1,13,2,4,3,1,2,0,0,45,1,2
25734,23,3,434467,2,9,1,6,1,1,1,0,0,48,1,1
25735,30,3,113364,2,9,1,10,6,1,1,0,0,40,38,1
